Distance_m,Water_Depth_m,Flow_Rate_m3s
8733.333333333334,1.1624853013143732,10.000008982143601
8766.666666666668,1.1624852245239774,10.000006214142235
8800.0,1.162485160760999,10.000003852965225
8833.333333333334,1.1624851098697366,10.000001907885597
8866.666666666668,1.1624850712444925,10.000000370994078
8900.0,1.1624850439345524,9.999999220615962
8933.333333333334,1.1624850267431759,9.999998424629187
8966.666666666668,1.1624850183180293,9.999997943580672
9000.0,1.1624850172312087,9.999997733521639
9033.333333333334,1.1624850220477092,9.999997748505656
9066.666666666668,1.1624850313817965,9.999997942714673
9100.0,1.1624850439412882,9.999998272197786
9133.333333333334,1.1624850585601936,9.999998696224361
9166.666666666668,1.1624850742205242,9.999999178267474
9200.0,1.1624850900643429,9.999999686644951
9233.333333333334,1.1624851053973417,10.000000194853687
9266.666666666668,1.1624851196852939,10.000000681638758
9300.0,1.1624851325447827,10.000001130842247
9333.333333333334,1.162485143729595,10.000001531077574
9366.666666666668,1.1624851531141938,10.000001875272833
9400.0,1.1624851606751876,10.000002160127558
9433.333333333334,1.162485166472166,10.000002385520274
9466.666666666668,1.162485170628769,10.000002553898904
9500.0,1.1624851733147659,10.000002669681283
9533.333333333334,1.1624851747285125,10.000002738697841
9566.666666666668,1.1624851750835987,10.00000276767906
9600.0,1.1624851745959006,10.00000276380349
9633.333333333334,1.1624851734727284,10.000002734324815
9666.666666666668,1.1624851719029934,10.000002686312364
9700.0,1.1624851700624703,10.000002626267804
9733.333333333334,1.1624851680931276,10.000002560070188
9766.666666666668,1.1624851661110693,10.000002492922476
9800.0,1.1624851642110032,10.000002429219792
9833.333333333334,1.1624851624904706,10.000002372328778
9866.666666666668,1.1624851609326154,10.000002324527129
9900.0,1.1624851596219972,10.00000228753835
9933.333333333334,1.1624851585961418,10.00000226140244
9966.666666666668,1.1624851578552666,10.0000022449366
10000.0,1.162485157102346,10.000002235427084
